3.25,143.752
3.718,143.565
4.073,142.19
4.43,142.69
4.803,141.752
5.125,143.44
5.449,143.315
5.878,142.377
6.089,141.252
6.411,142.752
6.733,142.44
7.057,143.565
7.379,142.752
7.704,142.752
8.029,141.502
8.356,143.44
8.676,143.065
9,141.502
9.321,144.252
9.751,141.627
9.96,145.627
10.282,143.752
10.709,143.627
10.924,142.315
11.244,144.252
11.569,143.565
11.887,144.252
12.208,143.002
12.639,144.877
12.851,143.877
13.172,145.002
13.496,143.815
13.823,143.252
14.148,145.752
14.573,142.315
15.005,143.065
15.218,144.752
15.541,143.252
15.864,143.877
16.19,143.815
16.513,143.69
16.838,145.002
17.166,144.377
17.492,144.127
17.819,143.065
18.145,144.502
18.474,143.127
18.798,142.752
19.237,143.19
19.461,144.002
19.791,143.002
20.119,143.065
20.443,144.377
20.767,144.627
21.201,143.19
21.416,143.752
21.74,144.752
22.063,141.877
22.386,143.877
22.709,146.252
23.036,143.002
23.361,142.127
23.69,145.502
24.125,143.627
24.336,145.19
24.659,145.502
24.982,143.69
25.403,142.565
25.727,143.002
26.055,142.19
26.38,144.002
26.7,144.252
27.136,143.252
27.353,144.065
27.686,143.252
28.013,143.44
28.338,144.565
28.666,144.127
29.097,144.252
29.312,142.815
29.642,143.627
30.083,142.252
30.298,143.94
30.625,144.127
30.952,144.19
31.282,142.752
31.613,143.94
31.939,142.502
32.267,142.502
32.59,142.94
32.918,144.502
33.247,142.69
33.689,143.94
34.019,145.315
34.236,144.002
34.561,142.002
34.997,143.002
35.212,142.565
35.54,143.502
35.875,142.94
36.305,142.94
36.632,143.127
36.958,142.565
37.284,144.002
37.614,143.69
37.939,142.565
38.266,143.315
38.594,143.502
38.916,142.065
39.24,142.565
39.565,143.565
39.891,143.19
40.326,143.065
40.546,142.627
40.877,143.627
41.207,143.565
41.529,140.69
41.859,144.252
42.186,142.065
42.511,144.127
42.842,144.19
43.172,143.377
43.499,144.502
43.827,143.377
44.163,144.377
44.49,142.752
44.814,143.627
45.141,142.627
45.47,142.877
45.906,142.877
46.125,144.127
46.453,142.065
46.879,144.502
47.207,144.127
47.536,143.065
47.864,141.502
48.196,143.065
48.525,143.127
48.851,142.44
49.178,142.877
49.506,142.315
49.835,142.19
50.166,143.065
50.495,142.752
50.822,142.252
51.151,143.127
51.583,143.252
51.797,143.44
52.125,143.815
52.458,143.002
52.789,144.002
53.114,143.44
53.445,144.127
53.774,143.377
54.099,142.44
54.426,143.19
54.756,142.627
55.086,143.627
55.418,143.065
55.747,142.752
56.078,145.377
56.41,141.815
56.742,142.752
57.073,143.815
57.406,143.877
57.84,142.44
58.174,143.877
58.505,142.315
58.95,142.877
59.17,143.565
59.504,144.252
59.947,143.002
60.284,142.627
60.509,143.502
60.846,144.127
61.178,144.44
61.621,141.94
61.844,143.127
62.175,143.44
62.618,143.565
62.839,143.627
63.171,144.19
63.502,142.252
63.947,143.252
64.279,143.94
64.498,143.002
64.828,144.252
65.163,144.502
65.496,143.315
65.829,143.44
66.161,143.127
66.497,144.377
66.829,142.627
67.159,143.315
67.492,144.377
67.826,143.315
68.157,144.127
68.703,143.065
68.931,142.502
69.276,144.065
69.612,142.315
69.946,143.44
70.285,142.252
70.619,142.252
70.952,142.815
71.287,143.44
71.624,140.502
71.959,143.69
72.291,142.44
72.627,142.19
72.961,142.252
73.296,143.565
73.742,144.19
73.966,142.627
74.303,141.94
3.202,142.877
3.574,143.252
3.939,143.252
4.307,142.377
4.671,142.877
5.035,143.127
5.4,144.19
5.768,142.815
6.135,143.002
6.502,142.315
6.867,141.815
7.234,143.69
7.599,143.315
7.967,144.065
8.334,140.315
8.701,142.877
9.168,144.252
9.536,142.877
9.905,143.065
10.271,142.627
10.642,143.815
11.008,143.377
11.371,144.94
11.733,143.065
12.102,143.127
12.434,142.94
12.761,140.377
13.094,143.377
13.428,143.44
13.764,143.252
14.098,143.127
14.43,145.377
14.767,145.127
15.099,143.69
15.429,143.94
15.76,143.565
16.089,145.065
16.421,142.627
16.788,142.877
17.159,144.252
17.528,143.252
17.897,144.065
18.266,143.252
18.634,144.002
19.003,143.315
19.372,142.002
19.738,142.877
20.105,143.94
20.486,142.502
20.966,142.377
21.341,143.815
21.709,141.815
22.084,144.252
22.455,142.752
22.822,143.69
23.192,145.315
23.563,141.69
23.929,145.315
24.298,142.815
24.663,144.252
25.034,143.377
25.4,142.69
25.77,144.315
26.133,144.002
26.497,142.94
26.87,144.69
27.241,143.565
27.606,145.815
27.973,144.69
28.346,144.502
28.716,144.94
29.083,143.815
29.458,144.127
29.837,142.877
30.208,144.252
30.574,145.627
30.947,144.627
31.318,143.002
31.689,144.502
32.059,144.377
32.429,146.315
32.915,146.69
33.291,144.377
33.666,145.315
34.034,144.752
34.405,145.065
34.774,144.69
35.144,144.377
35.516,144.127
35.885,144.565
36.256,145.627
36.628,144.377
36.997,142.69
37.368,143.44
37.742,144.127
38.109,144.127
38.477,145.94
38.853,143.69
39.225,145.752
39.597,145.065
39.97,144.377
40.341,142.877
40.71,145.315
41.081,144.94
41.448,144.002
41.817,143.502
42.19,142.627
42.561,143.315
42.929,143.252
43.301,143.752
43.674,142.94
44.047,143.252
44.418,142.94
44.79,143.252
45.257,145.502
45.617,143.877
45.975,143.565
46.336,144.94
46.692,144.94
47.062,144.815
47.433,143.94
47.795,144.877
48.161,143.127
48.518,144.752
48.881,144.94
49.244,143.815
49.603,144.315
49.963,143.94
50.322,145.315
50.68,144.377
51.043,145.252
51.401,144.627
51.764,146.127
52.127,143.815
52.485,145.252
52.845,143.065
53.206,144.127
53.562,143.69
53.919,145.127
54.277,146.44
54.638,142.877
55.007,144.252
55.364,145.065
55.725,145.44
56.095,145.127
56.455,145.252
56.812,146.315
57.264,144.44
57.625,142.877
57.985,145.315
58.346,143.565
58.703,144.69
59.065,146.127
59.424,144.44
59.786,144.94
60.15,143.94
60.508,143.94
60.87,144.252
61.233,144.127
61.596,145.065
61.958,144.565
62.325,144.065
62.687,145.315
63.047,144.377
63.408,143.752
63.765,144.502
64.121,141.065
64.478,144.565
64.843,142.065
65.21,142.877
65.571,143.377
65.932,145.752
66.29,144.502
66.65,142.19
67.014,144.377
67.375,142.315
67.733,143.252
68.103,144.502
68.465,145.252
68.833,144.002
69.293,144.627
69.662,144.877
70.02,143.815
70.387,146.002
70.744,145.627
71.103,144.502
71.459,145.315
71.818,145.065
72.184,145.19
72.544,145.627
72.909,144.252
73.272,144.752
73.63,145.94
73.987,144.502
74.343,143.252
74.7,145.065
75.058,144.94
75.409,144.19
75.764,143.815
76.118,145.252
76.473,146.94
76.834,144.065
77.202,144.752
77.566,145.752
77.92,143.815
78.274,145.19
78.636,144.69
78.994,143.94
79.349,143.252
79.711,144.69
80.07,143.127
80.425,145.065
80.791,144.377
81.2,144.752
81.563,144.815
81.941,144.627
82.302,144.94
82.666,144.752
83.027,146.252
83.383,145.627
83.742,143.44
84.101,144.94
84.458,145.19
84.816,144.002
85.169,144.877
85.523,144.502
85.88,144.69
86.235,144.94
86.59,145.627
86.957,143.94
87.315,143.002
87.672,143.377
88.03,143.377
88.393,143.69
88.752,144.752
89.112,145.69
89.476,143.815
89.84,145.315
90.227,145.565
90.594,144.752
90.958,145.315
91.318,144.877
91.679,144.19
92.048,144.315
92.41,145.69
92.769,146.315
93.226,143.627
93.588,144.94
93.947,145.627
94.31,144.127
94.67,144.752
95.033,145.252
95.402,146.002
95.762,144.252
96.138,145.127
96.501,145.065
96.864,144.752
97.233,145.252
97.594,145.752
97.957,144.252
98.315,145.315
98.687,144.627
99.064,145.752
99.425,144.252
99.788,144.627
100.16,145.752
100.525,144.752
100.887,143.877
101.251,145.315
101.613,145.065
101.975,145.877
102.352,144.752
102.717,146.377
103.083,143.565
103.446,145.315
103.807,144.877
104.175,144.252
104.641,143.752
105.005,145.877
105.361,144.127
105.803,145.44
106.025,145.065
106.353,144.502
106.684,144.315
107.017,145.315
107.352,144.877
107.686,144.815
108.018,145.502
108.347,145.315
108.679,146.19
109.009,144.752
109.339,145.502
109.671,143.565
110.006,145.69
110.338,144.002
110.672,146.44
111.008,145.752
111.343,145.94
111.678,145.44
112.014,143.815
112.452,143.002
112.665,145.69
112.985,145.315
113.306,147.127
113.633,144.127
113.963,145.065
114.292,144.065
114.624,145.002
115.061,144.502
115.4,144.752
115.727,144.19
116.053,144.002
116.383,144.94
116.716,144.815
117.05,144.815
117.378,145.627
117.708,144.752
118.04,144.002
118.366,145.627
118.7,143.69
119.031,145.627
119.364,145.815
119.692,144.377
120.021,146.127
120.345,145.627
120.675,145.94
121.006,143.565
121.333,145.065
121.66,145.065
121.986,144.19
122.317,144.002
122.646,145.002
122.973,144.627
123.309,144.44
123.64,145.877
123.971,145.065
124.299,142.877
124.628,145.065
124.959,144.752
125.397,144.627
125.73,143.44
126.059,145.002
126.39,143.815
126.722,144.752
127.057,143.627
127.389,144.377
127.724,146.127
128.055,144.565
128.386,143.565
128.72,144.252
129.055,145.127
129.388,144.377
129.727,144.315
130.062,144.377
130.4,145.377
130.734,145.065
131.066,143.565
131.41,144.69
131.743,144.627
132.079,144.94
132.415,144.94
132.754,145.377
133.093,144.565
133.429,145.19
133.766,143.752
134.1,145.69
134.433,145.44
134.767,147.065
135.1,144.565
135.434,144.815
135.911,146.627
136.234,145.19
136.553,143.252
136.875,145.94
137.201,145.252
137.524,146.377
137.848,144.252
138.168,144.502
138.491,144.44
138.815,145.44
139.139,145.627
139.469,144.752
139.794,144.752
140.119,144.315
140.443,145.377
140.767,144.94
141.097,144.877
141.421,143.94
141.749,144.627
142.079,145.19
142.406,144.002
142.731,145.127
143.058,145.94
143.387,143.752
143.714,145.44
144.041,145.377
144.368,144.252
144.695,145.44
145.024,146.002
145.353,145.252
145.827,145.502
146.156,144.502
146.487,142.752
146.813,145.44
147.137,146.44
147.469,146.44
147.795,144.252
148.123,144.752
148.453,143.94
148.781,143.877
149.111,144.502
149.444,145.44
149.775,143.815
150.105,145.565
150.437,146.002
150.767,144.502
151.098,146.315
151.429,144.065
151.758,146.377
152.092,144.752
152.42,145.877
152.752,145.502
153.086,144.127
153.416,146.565
153.746,144.69
154.077,145.315
154.411,145.065
154.744,146.877
155.076,143.877
155.414,144.877
155.747,146.19
156.174,143.752
156.508,146.19
156.841,144.627
157.171,144.44
157.503,143.565
157.835,145.127
158.166,145.19
158.497,146.127
158.826,145.69
159.157,146.44
159.487,144.252
159.817,145.065
160.147,145.315
160.474,146.565
160.806,146.69
161.136,144.752
161.468,145.315
161.796,145.94
162.129,144.94
162.463,146.127
162.795,145.752
163.128,147.002
163.462,145.502
163.802,145.315
164.138,145.377
164.469,144.377
164.804,144.252
165.135,144.127
165.467,144.752
165.796,145.19
166.125,146.627
166.551,146.252
166.883,144.502
167.214,144.877
167.543,143.815
167.875,143.627
168.207,144.69
168.537,146.002
168.864,145.815
169.199,145.127
169.532,146.252
169.862,144.065
170.191,144.377
170.521,145.315
170.854,144.065
171.186,144.94
171.515,144.127
171.853,145.627
172.181,144.502
172.511,144.94
172.838,145.19
173.168,144.94
173.497,145.19
173.827,144.877
174.157,144.627
174.488,144.502
174.817,146.627
175.147,144.877
175.474,146.502
175.807,144.315
176.139,143.44
176.569,144.127
176.903,145.19
177.238,143.94
177.576,145.752
177.912,145.627
178.249,144.252
178.584,144.815
178.917,146.127
179.252,145.627
179.587,145.69
179.929,146.565
180.263,144.377
180.602,145.877
180.934,143.127
181.268,145.252
181.602,144.315
181.937,144.377
182.272,147.127
182.606,146.002
182.938,144.252
183.276,144.815
183.608,145.252
183.943,143.502
184.279,145.315
184.615,145.127
184.949,144.252
185.286,145.065
185.621,144.502
185.955,144.44
186.291,145.44
186.625,145.065
187.055,144.627
187.391,143.565
187.727,144.315
188.074,142.877
188.411,145.627
188.75,146.127
189.09,145.19
189.433,145.377
189.771,144.252
190.107,145.565
190.442,144.127
190.777,142.502
191.112,145.127
191.449,145.19
191.786,145.19
192.122,145.315
192.457,142.627
192.794,144.252
193.128,146.44
193.465,145.377
193.803,145.065
194.137,145.565
194.472,144.752
194.809,145.377
195.145,145.377
195.48,145.065
195.816,144.565
196.161,143.127
196.5,144.502
196.836,143.69
197.275,144.502
197.612,144.377
197.952,143.752
198.289,144.69
198.621,144.877
198.958,144.44
199.292,145.69
199.625,142.627
199.962,143.94
200.297,145.19
200.631,144.127
200.969,145.752
201.307,144.315
201.644,143.752
201.982,143.565
202.32,144.752
202.659,144.752
202.998,145.127
203.333,146.127
203.668,144.065
204.006,145.752
204.35,144.752
204.683,146.377
205.017,145.127
205.352,143.127
205.689,144.627
206.024,144.502
206.364,145.752
206.702,144.502
207.04,145.627
207.38,145.752
207.816,145.627
208.154,144.377
208.496,145.315
208.836,143.44
209.174,144.315
209.513,144.377
209.854,144.627
210.193,145.377
210.531,144.627
210.871,144.502
211.21,145.815
211.548,144.127
211.888,145.19
212.228,144.502
212.578,143.877
212.918,145.377
213.259,143.315
213.597,144.627
213.933,143.44
214.272,145.815
214.61,144.502
214.952,143.815
215.298,145.315
215.642,146.69
215.982,144.627
216.326,144.002
216.665,145.752
217.005,145.752
217.344,144.877
217.685,145.377
218.125,144.127
218.457,143.565
218.789,145.502
219.125,143.627
219.458,143.44
219.794,146.252
220.129,144.69
220.465,144.065
220.806,143.752
221.146,145.877
221.483,146.002
221.821,144.252
222.159,145.315
222.497,144.752
222.833,143.127
223.169,144.002
223.504,144.127
223.839,144.815
224.175,144.19
224.512,145.315
224.847,144.502
225.187,144.065
225.527,145.69
225.864,144.565
226.201,145.315
226.537,143.252
226.877,144.877
227.213,144.502
227.551,143.565
227.887,144.502
228.221,144.627
228.656,144.815
228.997,145.127
229.338,145.377
229.674,144.252
230.013,143.815
230.347,146.002
230.685,144.752
231.022,143.377
231.358,144.752
231.696,143.877
232.034,145.065
232.373,143.94
232.709,144.502
233.046,143.94
233.383,143.377
233.72,145.19
234.062,145.127
234.394,143.19
234.73,144.94
235.064,145.502
235.4,145.252
235.736,144.502
236.072,143.94
236.409,144.502
236.746,143.502
237.091,144.127
237.429,143.94
237.766,146.002
238.106,145.065
238.444,144.69
238.779,143.002
239.266,143.377
239.605,142.69
239.945,144.127
240.285,144.752
240.625,143.752
240.966,143.94
241.306,144.752
241.645,144.315
241.986,143.127
242.327,144.252
242.666,144.065
243.006,145.44
243.348,143.44
243.686,144.002
244.024,143.815
244.359,144.127
244.697,144.44
245.033,143.565
245.376,143.815
245.718,145.44
246.056,145.252
246.391,142.627
246.73,143.94
247.07,144.565
247.408,144.252
247.746,145.315
248.082,143.502
248.417,144.502
248.756,145.315
249.095,144.377
249.592,143.377
249.935,142.877
250.278,144.127
250.621,143.377
250.959,144.377
251.301,143.752
251.645,144.627
251.992,143.127
252.333,144.252
252.68,145.002
253.024,144.94
253.371,144.502
253.728,143.752
254.076,143.502
254.42,143.565
254.766,144.815
255.109,142.94
255.45,145.002
255.793,144.69
256.136,144.377
256.483,145.065
256.83,145.315
257.173,144.44
257.517,145.315
257.858,144.627
258.202,144.502
258.544,143.252
258.888,143.815
259.231,145.002
259.572,145.377
259.915,143.44
260.362,145.315
260.708,143.002
261.052,143.315
261.399,144.002
261.742,143.627
262.091,144.502
262.435,144.502
262.783,144.44
263.13,145.002
263.479,144.252
263.826,143.19
264.173,143.69
264.518,143.877
264.864,144.627
265.208,143.127
265.554,145.065
265.9,144.44
266.25,144.565
266.597,143.502
266.945,147.377
267.291,144.377
267.64,143.002
267.987,144.127
268.334,144.94
268.684,144.377
269.033,145.877
269.377,145.565
269.723,143.002
270.071,145.627
270.424,143.877
270.77,145.002
271.221,143.94
271.57,143.69
271.917,145.877
272.266,145.127
272.615,143.69
272.965,142.815
273.314,144.627
273.661,144.065
274.007,143.065
274.352,144.94
274.702,143.44
275.051,143.877
275.401,145.065
275.748,143.69
276.094,143.94
276.442,143.69
276.79,144.377
277.137,143.815
277.484,147.502
277.833,144.252
278.179,144.377
278.527,144.877
278.879,144.377
279.227,144.44
279.576,145.127
279.924,143.127
280.276,143.752
280.626,145.065
280.978,144.002
281.331,144.752
281.788,146.315
282.144,145.94
282.496,144.815
282.846,144.44
283.2,144.377
283.552,145.565
283.902,144.627
284.252,142.877
284.605,143.69
284.956,145.627
285.305,144.94
285.657,142.815
286.008,143.94
286.365,144.127
286.718,144.94
287.074,146.065
287.431,145.877
287.786,145.44
288.137,144.565
288.492,144.19
288.848,145.627
289.204,145.502
289.558,145.19
289.916,144.627
290.271,144.065
290.624,143.94
290.975,143.127
291.325,142.065
291.679,146.252
292.035,143.252
292.388,145.065
292.849,144.315
293.199,144.69
293.547,145.877
293.9,144.127
294.251,144.94
294.602,146.127
294.955,145.877
295.308,143.627
295.661,142.752
296.024,145.502
296.376,144.315
296.727,143.752
297.076,145.252
297.427,145.002
297.778,145.565
298.126,145.502
298.482,143.44
298.833,143.877
299.184,144.752
299.539,143.565
299.893,143.627
300.25,144.94
300.602,144.627
300.957,143.252
301.312,144.252
301.665,144.502
302.016,143.94
302.366,145.002
302.715,144.065
303.068,143.94
303.416,144.752
303.857,146.69
304.193,144.69
304.536,143.002
304.868,144.502
305.202,144.565
305.536,144.627
305.872,144.69
306.207,144.44
306.541,144.252
306.874,145.752
307.21,143.69
307.544,145.002
307.877,144.565
308.211,145.315
308.545,143.94
308.877,144.377
309.208,145.002
309.542,143.815
309.875,145.377
310.209,142.065
310.544,145.565
310.877,144.127
311.209,144.315
311.541,145.252
311.875,145.44
312.211,143.19
312.555,146.252
312.892,148.19
313.229,144.127
313.562,143.44
313.897,145.502
314.324,144.377
314.661,144.44
315,144.252
315.341,144.752
315.68,143.627
316.019,143.815
316.359,143.815
316.695,144.19
317.032,144.627
317.367,144.815
317.704,144.44
318.042,145.19
318.378,144.752
318.712,142.627
319.046,143.815
319.384,141.252
319.723,142.315
320.063,142.69
320.399,144.502
320.746,143.815
321.083,144.315
321.418,143.565
321.756,145.065
322.094,145.002
322.432,143.002
322.772,142.752
323.108,142.44
323.445,145.065
323.784,143.627
324.122,142.627
324.549,142.19
324.887,144.94
325.226,144.94
325.568,143.69
325.906,143.565
326.244,145.502
326.58,143.815
326.918,143.315
327.256,144.94
327.593,143.002
327.932,144.502
328.268,144.752
328.604,143.815
328.947,142.44
329.282,144.502
329.622,144.502
329.963,142.19
330.303,144.19
330.645,143.815
330.983,144.252
331.321,144.127
331.659,145.502
331.996,145.127
332.337,143.69
332.675,142.877
333.014,143.502
333.349,144.565
333.685,144.752
334.023,144.69
334.36,145.002
334.696,143.252
335.18,143.44
335.523,143.252
335.863,144.002
336.206,144.752
336.547,144.502
336.89,142.565
337.241,144.315
337.584,142.94
337.926,144.877
338.27,145.315
338.613,144.19
338.958,144.127
339.308,145.065
339.655,144.94
339.997,145.565
340.34,142.877
340.685,143.44
341.035,144.377
341.381,144.252
341.725,143.94
342.074,142.69
342.413,142.252
342.75,142.877
343.09,144.19
343.429,144.69
343.767,144.815
344.106,144.69
344.445,143.627
344.786,144.002
345.128,143.502
345.479,144.44
345.915,144.19
346.257,145.315
346.597,143.252
346.936,144.377
347.279,145.252
347.619,144.752
347.962,144.252
348.302,143.377
348.645,144.252
348.984,144.127
349.326,145.002
349.666,145.69
350.007,143.69
350.346,144.315
350.685,143.69
351.024,144.44
351.369,144.252
351.708,144.69
352.051,143.69
352.396,143.19
352.738,143.44
353.079,145.315
353.42,144.19
353.769,144.377
354.113,142.565
354.454,144.502
354.798,143.19
355.145,143.94
355.487,142.69
355.834,143.252
356.183,143.877
356.623,142.627
356.962,145.19
357.304,143.44
357.645,143.315
357.988,143.252
358.337,144.69
358.683,143.315
359.031,143.94
359.379,144.002
359.732,145.502
360.082,143.69
360.43,145.127
360.774,145.19
361.125,143.44
361.47,143.565
361.829,144.627
362.178,143.252
362.528,145.315
362.877,143.94
363.225,143.815
363.574,143.94
363.922,143.127
364.269,143.502
364.617,144.377
364.959,144.252
365.302,145.752
365.646,144.002
365.99,143.877
366.332,144.502
366.676,142.315
367.017,143.94
367.463,143.127
367.807,143.815
368.157,143.815
368.506,144.502
368.851,144.002
369.196,142.752
369.546,143.127
369.892,143.44
370.247,144.127
370.592,143.565
370.941,145.44
371.295,144.502
371.646,144.127
371.99,145.877
372.336,144.565
372.683,143.94
373.029,145.752
373.379,144.127
373.726,145.065
374.069,144.627
374.414,143.877
374.757,144.065
375.103,144.315
375.449,145.815
375.793,143.69
